""	"PC1"	"PC2"	"PC3"	"PC4"	"PC5"	"PC6"	"PC7"	"PC8"	"PC9"	"PC10"	"PC11"	"PC12"	"PC13"	"PC14"	"PC15"	"PC16"	"PC17"	"PC18"	"PC19"	"PC20"	"PC21"	"PC22"	"PC23"	"PC24"	"PC25"	"PC26"	"PC27"	"PC28"	"PC29"	"PC30"	"PC31"	"PC32"	"PC33"	"PC34"	"PC35"	"PC36"	"PC37"	"PC38"	"PC39"
"A0A060HIP6"	0.0288256775918742	0.0370495301512103	0.025188728334191	-0.0096738349246802	0.0271314249929133	0.00395156122148297	-0.0491803285893649	0.0238425516100084	0.00689834196381008	-0.0171468162858467	-0.0644446941260939	0.00490669337465218	-0.0409803454848706	0.0222904889354161	-0.00961582617753271	-0.0241586933796978	0.0261690765317457	0.0169200373402105	-0.0453572254079663	0.0179561567014631	0.0126791272840022	0.0384130908582988	0.0103503175562158	-0.0119150857602471	0.0309377727837207	-0.0241114247720301	0.00230972913407496	-0.00127071969925611	-0.00155763579190835	-0.00887190379887505	0.00806933841555389	0.000503748586938834	-0.0259065679484261	0.00661248528744203	-0.0187542175928797	-0.025719978301803	0.01671724835712	-0.0302850644892928	-0.0186955097304516
"A0A060HIQ1"	0.041251785907867	-0.00610520408077337	0.0547147253394997	0.0088252262656879	0.0269999875844243	0.0119851295898254	-0.0268525885253551	0.00879320535389489	-0.00785120438684942	-0.00132520479059047	-0.00251845034708585	0.000286095275738576	0.00958114991775174	-0.0136083117532299	0.00358716571685585	0.0197069579622263	-0.000882610306626543	-0.00466083416511075	0.0159051550729774	-0.0111928777405302	-0.00169714779914515	-0.00213093490429292	-0.0105581607982338	-0.00512855528454768	-0.00979820971549011	-0.000812628073993551	-0.000518462643193372	0.000305328391258025	-0.00040142399197137	0.00535700082268006	-0.00334565651555919	-0.00590225499581392	0.00853271581830113	-0.00559482018003856	-0.00634301034935926	-0.00327611715816237	-0.00302728109610015	0.000472754748119185	0.00748462115387974
"A0A060HIQ7"	0.0263087889443231	0.0101053003932787	-0.0160622329483754	0.0339927676643872	0.0666563739337268	0.0299434189497952	0.0118014855107266	-0.0382623213982721	0.0310966996445163	0.0339061765983052	0.0411505183621065	-0.00931268761351771	0.00827474811870177	-0.0017621448731851	0.0116478428200716	0.0435675402187703	-0.0346661546359235	0.0382690486928378	0.0181696415766741	0.00510891251902425	-0.00613063573506037	-0.00414181197885358	-0.0109430484910505	0.0427019625373724	8.33834773662061e-05	-0.00900157396553573	-0.0156795618470178	-0.0128624297770905	0.0162025476466265	-0.0263514021654914	0.0078456875637766	-0.0249503055177876	-0.0101940489675323	0.0299252161310227	0.0122902137014566	0.00181422276934555	-0.0072168930132873	-0.0360926785502044	0.0126555117610145
"A0A060HIR1"	-0.0345588119253252	-0.0184465029680595	-0.00270261342164917	-0.0200481829963992	0.0477770044311998	-0.042750113594966	-0.0422302586630873	-0.000841101235400474	-0.0124923579786469	-0.00263869074344916	0.04081745294016	0.0230126861371963	-0.00559093284515434	-0.0498253807677137	-0.0206471937262831	-0.0179701604972401	0.0276592031677235	0.00252696444212819	0.0108952568243267	-0.022232417043961	-0.0191886820735427	0.0417380668123465	0.00318090582281719	-0.026726336507282	-0.0210568976846527	-0.0143299791712172	0.00813398387665695	0.00233513677763775	-0.00881901171644569	0.00777016204215253	0.0125078322360741	0.00445841833847026	0.0179198187211327	-0.0213160090722434	0.00503918267499287	0.000232385782353439	0.00435418386775282	-0.00720944745744338	0.00934179672189643
"A0A060HIR2"	0.00129935648020718	0.0267618883453726	-0.0467902116475284	0.0373240946875841	0.0149062536179888	-0.0135322144415889	0.00444960779794952	-0.0565116816440411	0.000496654206872195	0.01541340474027	0.0119071481022885	-0.00387796095094843	0.0893936950665814	-0.0262426724301918	-0.0113723452142396	-0.00932248669297542	0.0372073042245588	0.0631238306763949	-0.01489060225641	0.0316758572662344	0.0157754873116448	-0.00714098568362459	0.0633748482479502	-0.00143804573275279	0.0292346354582797	0.0150730139125834	-0.0278248268508343	0.00465224695502136	0.0318720360485145	-0.000148444837427414	0.0132876014775978	0.0469490336230312	-0.0748577935596312	-0.00579554243847647	0.0352394683050163	0.0230858070365454	-0.00208598692992574	0.018008730972374	-0.0456958693232588
"A0A060HIR4"	0.0327999927503439	0.0499664882040253	0.02544423360958	-0.0204238683731827	0.00706508332542423	0.0189270772618418	-0.00513141151995243	-0.00118950191224714	0.0176166835557821	0.0105430390935479	0.00351659052996062	-0.0208397391741205	0.0170932905601368	-0.00378243731832718	0.0122435605380993	0.000622869826083253	-0.0141399516026288	-0.00523498428993855	0.00831013083843347	0.0256247770196155	-0.0181019382991548	-0.0150815428718968	0.00471339602250689	0.0220850458136256	-0.0124868009004462	-0.0194422292127782	0.00553773181939098	0.0175349918791555	-0.0207480204702109	-0.0156522376707591	-0.0136221917948471	0.0147933467412532	-0.00602871399636969	-0.0488179455155174	0.042660877419699	0.0435882064793739	-0.0146219548899567	-0.0359412556103415	-0.00844986099044351
"A0A060HIR5"	-0.0130347440524636	0.0291834635059313	0.0168918275222214	0.0147044918544134	-0.0414462587002953	0.0165087388490602	-0.0139141112701133	0.015326326588469	-0.0409582745821505	-0.0166311196387775	0.0126340063609216	-0.0390771557444204	0.0423707925865774	-0.000503918931087456	0.00829051395571825	0.074952972559758	-0.0323605128075669	0.0155679955528357	-0.0263532037490634	0.0495596502912777	0.0602572663961783	0.0279213532770257	-0.0155760963520324	-0.0404960255461441	0.00896731199241125	-0.054765693402172	0.0289939106657256	-0.0250923614631279	0.0694120943000305	0.0571532568897867	0.0717522840650013	0.0507621703142803	-0.0481170548581394	0.0333389694061281	0.0282698681986586	-0.0644005420779062	0.000822520176146135	-0.00952234745985127	0.00290684640302346
"A0A060HIR6"	-0.0380711716129023	0.0222640304422862	-0.00530304090364201	0.0192232462967777	-0.0184817901085186	0.00970070041605674	-0.0514036592865134	-0.0398256291252748	0.0465285934440776	-0.0045963772699391	0.00878472676952085	0.0132474186447303	0.0106860499504247	0.0126168330999911	-0.0160914114022957	-0.00156260333180939	-0.00933785153394958	0.0137409161496934	0.0219639565904238	-0.0196006127889279	-0.00167148825067062	-0.0285450223404956	0.0248930459108495	0.0269746452061586	0.0183659943256545	-0.00462929360071306	0.0222334066653708	0.0200065764509416	-0.0177843835852239	0.00507100259197354	0.0122712842528083	0.0686956291850449	-0.0127862724244155	-0.0404450915221662	-0.00827024554540916	0.0116448997725462	0.00330452711715947	-0.000531206768209043	4.22323658707895e-06
"A0A060HIS3"	0.0380481560814723	-0.0139682816632949	0.0164883306402775	0.000131584114850144	-0.0439755100455832	0.000223539465953344	-0.0336232489841746	-0.0263206789191556	-0.0224783101951277	0.0203434402301829	0.0248084636838862	0.00335143496496339	0.0103643003857507	0.0207923761416328	0.0294193572827286	-0.00022353503519355	0.0162304649659231	0.00185208708378758	-0.00526320531714261	0.0199795463485847	0.0275314421709119	0.00290490447325842	-0.0348438831961624	0.0507101699315246	-0.00169076378647474	0.0146021303894601	0.0558340022101809	-0.000747884150112412	-0.016809838084547	0.0334265233815769	-0.0188355132960065	0.00717177548805113	0.0649170989761366	0.0336475049756826	0.000220181004220193	0.0091368802651734	-0.0110779284587418	-0.0327370513800732	0.0515528311281614
"A0A060HIS7"	-0.0153307957427646	0.0404698521213595	-0.0131314754790269	-0.0389116399030872	-0.0323479397636801	0.00540100670284157	-0.0186982087625749	0.0239729689816693	0.0211031108145133	-0.0735004710963386	0.0221396700355933	0.0241744923498267	0.0289535805449067	0.0211775208397681	-0.013874599040601	-0.0599505713242926	0.0212853568266167	-0.017936446188897	-0.0295586536741494	0.0134242003293392	0.00289696816558924	-0.0435727400180432	-0.037056551717528	-0.000990288571053466	0.022234848800297	0.00767275048762908	-0.0427153056196841	0.0277217657416708	0.00878094208155977	0.0412642563925736	0.0186395303575018	-0.0291032049107002	-0.0359189245238621	0.0239108536154788	-0.00678691789230467	0.0392922589842352	-0.0376674325680331	-0.00434574041482653	0.0440975629087676
"A0A060HIS9"	-0.0448651794287792	-0.0248052364490127	0.0341971628574045	-0.00982354139217204	0.0156061847120734	0.00426553793496566	-0.0115897090343095	0.00762595712109041	0.00324390618666034	-0.015135473485281	0.0301832545346377	-0.00941636050776935	-0.005880891061663	0.0051559046693915	-0.00610957787534795	0.0141669004908626	0.00661044611020426	-0.000752996714818632	-0.000970471320694949	0.00480508645997519	0.00423427371628816	0.000151208647423259	-0.0077387210613469	-0.00607369333119526	0.000954268631053482	0.00462439958472639	0.0127246276318904	-0.00239535078307137	0.0106534615371969	0.00983370317936805	-0.00789804884068135	0.0125139180396421	0.0148653472691593	0.0131110758913013	0.0162005260310587	-0.00485621869632234	0.0112788297104397	0.0156971912956024	-0.00224720949840908
"A0A060HIT8"	0.0398626544055725	-0.016890671750287	0.038447814190472	-0.00554821800851253	0.0273145677937551	0.00524364632612838	-0.0304303814615522	0.0299578781428322	0.0232231625594056	-0.00334465544508039	0.0130797149614539	-0.01321508844767	0.0233286252469808	0.0400258662210167	0.0211912512349974	-0.0086163726594382	-0.0146662849590475	0.00394548598025727	0.0170077893158618	0.00723708882103849	0.017848862780343	-0.0238955393965014	-0.00220749973536999	-0.0176782512323366	0.0115753018234559	0.0123122791771845	0.0493475888212847	-0.00384867796409653	0.00810757500710848	0.0110367396771159	0.00346515933880481	0.0105074059667069	0.0214805739303023	0.00284099397222119	-0.016679878914768	0.0030689285344077	-0.00566249073186458	-0.0158922331995057	-0.00930484184804758
"A0A060HIU2"	0.0091118763839999	0.0404811138734665	0.00601235592849317	-0.0280181220247276	-0.0571487532358391	-0.0452933502874028	0.00868753282977738	0.0042277858799173	0.0217162854895551	0.029752269687136	0.0345178242299613	0.0366362221885587	0.044031943330387	0.0399774060352594	0.0381599722251034	0.0244824842849432	0.0379709357929392	-0.0276590040610279	-0.0129973086286904	0.00149010688206358	0.0217585804544198	-0.0277822785821072	0.0184114060285717	-0.04385485117171	-0.0129190306828188	0.0305444079062113	0.0119158107878806	0.0245502537500528	0.0278120408381758	0.0343936694869773	0.00932041989346037	-0.0017157087450827	0.0353177445700844	-0.00265991550654335	0.0161991919099611	0.0395759430942292	0.028824286404248	0.0301257155901847	-0.0264372979446262
"A0A060HIU3"	0.00685660805504809	0.0651619938191107	-0.0300962217648387	-0.00641594946772939	0.0127671050989598	0.0314214873711014	0.0186010088842828	-0.0253479629244046	-0.00361282695359909	0.00483779086008052	-0.0261820468423827	-0.0139471667248754	-0.0424401708536565	-0.0255715853248683	-0.0134631729763	0.0113615127165261	-0.0370864716093124	0.0121237505215264	-0.0259512763721274	-0.0204586858838626	-0.0175599311096347	0.0259441844878478	0.01238690459758	-0.0127475393501349	0.0250110966849403	0.0155787351333732	0.00230296171387035	-0.0094382325862961	-0.00176751654363007	-0.00359235456008134	0.000537815930862186	0.0365396975898894	0.0263895828089931	0.0464765609433396	-0.0134111128928954	0.0120724555285028	-0.00710836082103246	-0.00170263079495024	0.0163719114787089
"A0A060HIU4"	0.000899068010381491	-0.0175510814518546	-0.0130016182286083	0.0268690450624138	-0.0197447655750595	0.0301677219897641	0.00185307868203439	-0.0316962864926423	0.0746445321698869	-0.0249691227999367	-0.106510680485955	-0.0222271915820404	-0.0114037720898288	0.00119538090014642	0.0177634415355941	-0.0122071208868535	0.0456736502867072	-0.0263476532093117	-0.0648590558961074	-0.00475087866100747	-0.0211928325272088	0.00907070234470339	0.0333435703225196	-0.0224442153874235	2.92289252442718e-05	-0.0204254855463448	0.0460682793272696	0.0150895322489703	-0.0173790912426808	-0.0204201484134892	-0.101022140909666	0.0381538098593212	0.0424880769452048	-0.00646898152989435	-0.041605822041805	0.0388950326742689	0.0451276346758992	0.0201944199004824	-0.0141625589054434
"A0A060HIU7"	-0.0473888336626476	0.00347174876661089	0.0266213372881218	0.010206628538628	0.00732441537573217	-0.0109326399783389	-0.0157595496238962	0.0206716419597068	-0.0272238187174851	-0.00451997218241649	0.0157506155394537	0.0225990718702372	0.025843312121475	-0.0161573422415069	-0.0105066822877451	0.00445378971281011	-0.00693344002753149	-0.011506123910903	-0.000874940978401603	0.000284119912967292	0.00465571487122196	-0.0228872175942899	-0.016345032546945	0.00197059805378139	-0.0186326531718292	0.0139273403013075	-0.0077344708756782	0.00238814979241542	-0.0128380742969747	0.00906121821926351	0.010799372046358	0.0108099662512871	0.0145670998386906	0.00322924309299194	0.0137229890586487	-0.00511836054403863	-0.00435837006836289	0.0187969413804745	0.00612714584113494
"A0A060HIV7"	0.0354632237833421	-0.0319209211297143	-0.0479718484877402	0.0157058516127793	-0.0265622310069385	0.00642249963485909	-0.0291203998409605	-0.0258066181085373	0.00886095906077124	0.00686990868543422	-0.0171819297128925	0.0192475419567824	-0.00499172092404326	-0.00225714075786019	-0.0037891167996272	0.0107256935666858	0.00206778647920174	0.00746874726280584	-0.0150186812174684	-0.00950435188392701	-0.00285545312796984	-0.0114792738949775	0.0238966594849302	0.0265385208199025	-0.00845612767495397	0.00301102656793166	-0.000855727479720734	-0.0101471754766612	-0.0124835119234501	-0.00695500072476329	-0.0100648498292754	0.0234834889734155	-0.00498964535132296	-0.00858778447714324	0.0345135593405121	-0.0139549944513603	-0.0273116817115521	0.00106908848573475	0.034478062114713
"A0A060HIV8"	-0.00062714813542959	0.0316402357311489	-0.000533064715791933	0.0475506232048928	-0.0402739905532284	-0.0202969181203752	-0.0526808741295229	-0.0414503146797472	-0.0151196375777391	0.0062841681683225	-0.00176925197358886	-0.0215868237132222	-0.0227786840748385	-0.0011784986269936	-0.0285549929342897	0.0568280685406275	0.0348017042436979	0.00844073127766171	-0.0647874908285634	-0.0250667980082212	0.0134450233616522	0.00475774781038811	-0.0245736370667996	-0.00744047401434805	-0.0193786652854507	-0.0247911124762935	-0.00770064387389973	0.0162493581670623	0.0651848547947451	-0.0622765306476684	0.0127785464048541	0.078851169129293	0.0210050737615173	0.0540291042507959	-0.00145651590618973	-0.0355722168154261	-0.0104259994589272	0.0176770758488581	0.0521605323830848
"A0A060HIW1"	0.0205869504625363	0.00297973492606408	0.0304983864633486	0.00701317225809801	0.0134899909485928	0.00643386663940932	-0.0384699254634116	0.0359873405250927	0.061795184007828	-0.0469558926212675	-0.0309969666891758	0.0374656956773417	0.00546987944823159	-0.0266641424598384	-0.000920050899451242	-0.0329968461564945	-0.0127325878067909	0.0519501550965158	-0.00741512291101591	-0.0845920717200184	0.100390027153064	-0.00951776082390235	0.0240054638734588	0.00710515950389312	0.0614256017058489	0.0103505770868433	0.0306446310651613	-0.0293636039740526	0.0574116014551446	-0.0213280624125001	0.02648671065811	-0.0193325411182028	0.0120862179425689	-0.017399370787492	0.0157281540480874	0.0163574813448591	-0.000229901591367454	0.00567217540975611	-0.0133115107899853
"A0A060HIW3"	-0.0329600476357074	-0.00542512355173685	-0.00707540966174665	-0.0166414626480851	0.0207894828699104	0.00723564211829054	-0.0263632882340633	-0.00823418448576296	-0.0420686036694951	-0.000711405726658564	0.0133615081208955	-0.0415389316963837	0.0111054106976681	-0.00490862938987502	0.010303665879252	-0.0791052704216494	0.0151778509352487	0.0680350646955205	0.0273368979179994	0.0844808752839878	0.00138043845823723	0.0106191939322755	-0.0538952791766314	-0.0231127138322631	-0.0301433429304776	0.0067958026732644	0.00479584052214443	-0.0512105180860066	-0.0616470045737084	0.0173678667353496	0.0196880833952961	0.0323644267715997	0.00448104690640486	0.0223430226947004	-0.0112513176718175	0.0183607020631819	-0.000763909747737034	0.0136541581803646	-0.0297871471329797
"A0A060HIW5"	0.0328375696418007	-0.0258140345783096	0.0373640312617154	-0.0219608910960277	0.014723070194896	-0.0231238611106032	-0.0112166435771857	-0.00473534682898698	-0.0525684384060423	-0.0388146734223358	-0.0116061648730001	0.00567031411121862	-0.0239904938983693	0.0137114253964033	-0.0427047234863135	-0.00334755322227741	-0.0103471477545734	-0.0100321039950288	-0.0113025202322829	0.0406345684145175	-0.0010491982530448	0.0359449223578244	0.0394041615458794	-0.0262461300269671	-0.0232350772560862	0.0227742407371777	-0.0277177228415537	0.025677685765591	-0.0160009318106276	-0.0147801918700633	0.0221330048879959	0.0022213828015072	-0.0285782810913345	0.0459894017745323	-0.00754817263033247	-0.0308581613552016	0.0026539449600089	0.011455341000049	0.0277285388634153
"A0A060HIX3"	0.0243353901191583	-0.0354275761124563	-0.00704356266089806	-0.0454138326842176	-0.00549642814773819	-0.0205436360450562	-0.0423181484183736	-0.0376621852143521	0.00247457006545457	-0.0092922395736946	0.00678766238047339	-0.049321080218549	-0.00487709869580496	-0.0316737862550739	0.0186926687311209	-0.0850581757426923	-0.00242768546331195	0.0334339838957061	0.00911162802991368	0.0250771352469809	-0.0168105882607136	-0.0157736071582252	0.0189861262197205	-0.0148600818428105	-0.011667203018305	-0.0250447229525674	0.00728680944684519	0.0466935747635628	-0.00884461404612674	-0.00498151347179753	0.00520223133918081	-0.000980631307106493	-0.00872338219371849	-0.00547345690683558	-0.0367184775711022	-0.015661695573892	0.0297824893109331	0.0186816640434272	0.101870932221429
"A0A060HIY2"	0.0236188578346383	0.0198426337690808	0.0462649920207659	0.0100185108664667	0.0273728848964036	-0.0407255077895525	0.0105153907964193	-0.0441201849983555	0.0468556441448469	0.00228884076752599	0.00944002653829917	0.0405125278393134	-0.0261130317281039	0.0117447610197285	0.0294502597622876	0.0291888504019212	-0.0389584639874317	-0.0518288695975676	0.00815240797445418	-0.0279134776136649	0.00378328463860637	-0.0103046482068434	-0.0203767548095833	0.0420954336606342	-0.00378202599205487	0.00581674256118999	-0.00695907426208911	0.0484665566414566	0.00804540608793963	0.0270363223587417	-0.0201601978382887	-0.0406816904333604	-0.0153074632839848	0.0503498858415368	-0.0327390528310576	-0.03137539418434	0.0191554141885326	0.0410048773497148	-0.00353622579343201
"A0A060HIY4"	0.0145479105465021	-0.0327297026656265	0.00213987330645236	-0.00365976666926618	0.00193886804466751	-0.00658324817290276	0.0503448836261378	-0.0575790287101729	0.0419827066365942	-0.0482613695982133	0.0116231781778503	0.00586970791311148	-0.0057241365461906	-0.0852870775563069	-0.0226547797310956	0.0137436340029944	0.0348625876461511	0.0144739147611858	-0.0122144764726407	0.00229342985655339	0.0128190767811271	0.0063769193375877	0.0211249605478001	0.00278356314640838	-0.0410532103440427	0.0755690807562224	-0.00325647408982408	-0.0131641696367462	-0.0972618158455712	-0.034701510612022	0.0434034598369297	-0.0393112208215737	0.0132665746710086	0.043088303852622	-0.00348085650981532	0.0196900095704492	0.040887159642998	-0.0131169160304977	0.00293228185213384
"A0A060HIY6"	-0.000276989708058872	0.0416636252385667	-0.00963030191508919	-0.00331909479647112	0.0276333964234643	-0.0216894944200329	0.0143766123003867	0.0423021431274476	0.0420378057660726	0.0112630253522524	0.0284245404051696	0.027531606200082	-0.03917365061299	-0.00137963761085758	-0.0722979544103094	0.0799403991096558	-0.0167809383585634	0.0327650394759886	-0.04213310602913	0.0460393442575099	-0.0188120231678107	0.0061233987182479	-0.0791555391622783	-0.00727808918066457	-0.0101550627723057	0.0663547142526884	-0.0228287098453359	0.0144393774060863	-0.0191241785681202	-0.0153260863295333	0.0144869434235204	-0.0421263693602967	-0.0244199760037592	0.0157965111874231	-0.00767889563539576	0.0563449880746226	0.000479390063033733	0.0315110958745919	0.0288326683675277
"A0A060HIY7"	0.0259914938531463	0.0626972391645994	0.0164525801802462	-0.0234055679333731	0.00564838693975597	0.00193627327318233	0.00306364423701647	-0.0214172613986281	-0.00750215707548913	0.0101170967334486	-0.0148075206274401	-0.003071007714963	0.0165487208602668	0.00577242658138721	-0.0180089099466984	-0.013642667379324	-0.00151577665870385	0.0173340688703789	-0.00445826319055889	0.0186322936491945	-0.00769237337843979	-0.0281445871835579	-0.00985243716103718	-0.0111360216636402	-0.0106608883471788	0.0191725284372832	-0.0342090043426167	-0.0237591219562186	-0.00127027462827113	-7.48303039528101e-06	0.0271323183320085	0.00537501120564915	0.036414147697436	-0.0177756315840417	-0.00267342822293244	0.00426899890868232	-0.00564226076297679	-0.00561363518285629	0.00160216956456616
"A0A060HIZ0"	-0.0419440933357635	0.012285959135387	0.0315132755676546	0.0199888427114101	0.0297852613633161	-0.039560716026332	0.0119440208650608	0.000927677025385508	-0.0087556162844739	-0.0228696567463665	0.00773103343825958	-0.0380257148592362	-0.00291272307595149	-0.0120701522669552	0.00892258098257339	-0.00150831150275233	0.00711037620014517	-0.0187843922894709	0.0123045229078925	0.00433486517310647	0.0192010975488443	0.0010545023779887	-0.00522659495115461	0.00670671702389546	0.0171508713750449	-0.00416283641367196	-0.000961663996569043	-0.000565942018943878	-0.00280587435235747	0.0141588818776328	0.00632332644380293	0.00910005733220955	0.0357037429294633	-0.000859983128322534	-0.00246747727066433	-0.0102376109584601	-0.0116439512569216	0.0321469262900173	-0.00334461726287974
"A0A060HIZ1"	0.0346878663320544	0.0117531942296749	-0.00659001379070015	0.0353536985438713	0.0373642915163359	0.0238452763710505	-0.0254645378658091	0.0322800331678634	-0.0121605198544369	-0.0161883826031443	0.0235412559346099	-0.0237928303401065	0.0236434203897573	-0.0370011889355285	0.0415861530306307	-0.0461837580550081	0.0360104645614642	-0.0514926969239292	-0.0193296563057236	-0.00330318442565674	0.00947421549682097	-0.00365523560062399	-0.0201012637866931	-0.00375402580138817	-0.0270481971774699	0.021106129345425	0.0304882427298925	0.0178357149102378	-0.0159093082647902	0.00819279078205538	-0.00690097035176782	-0.0040691973622206	0.0446504708323684	0.00936758680222933	-0.0269115686841871	0.00243371122646575	-0.0264291369830844	-0.00211728059624376	-0.0218050441953312
"A0A060HIZ5"	-0.0047664378636914	0.0347803472459637	0.00479900039561367	-0.0488447934749603	-0.0141592131822992	0.0504423066994321	0.00652193868813941	-0.0249204109535788	0.0137975789067082	-0.0672625744754531	-0.0223622192170774	-0.00180907348701385	0.0132981454714	0.0230863435210182	-0.0307202223735199	-0.0333078798494764	0.0195260690395008	-0.00504825082275034	0.0539973420422815	-0.00950033625718989	0.0271438443178579	0.0615761932946658	0.0156161452291381	-0.0166447967838579	-0.0446220054723643	-0.0115922055342784	0.0736102491651313	0.0635630639588185	-0.0281655162026682	0.0119605501865519	-0.00418819149881658	-0.0224610974214209	-0.0166831715881979	0.00789101395809525	-0.000893088027302772	-0.0179095057991623	-0.025461061469275	0.0654855806657551	0.00957411156052811
"A0A060HJ01"	0.0265623172357718	0.0241941121221477	0.0302027415948514	-0.0307038456388208	0.0410051395081971	-0.0232585283765916	-0.00959883683314394	-0.0471811367441885	-0.00427718761155635	0.0360607115234306	-0.0125141396237464	-0.0638264355104954	0.00203681636572599	-0.0112140344469352	0.024170993328009	0.00135797111998762	0.0261830210794083	0.00145238336892896	0.00218016833108476	-0.0173923796147859	0.00442338733997073	0.00855864191645663	-0.0124377392812144	-0.0376704822168089	0.0415926936791129	-0.00243510756805566	-0.00949965031306437	-0.0300146737910236	-0.0337057247529731	0.0404155265267621	0.00833826718802338	-0.0170904336264216	0.0495661793930649	0.0308002391380492	-0.027590376110367	0.00968867707949282	-0.0568250271609776	-0.0220643371398063	-0.0104534678252885
"A0A060HJ15"	0.0318592083510763	0.0220025597754287	-0.0183748132868441	-0.0504414007882397	-0.0140507024655451	0.0233569101650007	-0.0238741595265744	0.00903386295366327	-0.000721155822098988	0.00749509375828255	-0.0153981397003953	-0.0385259711319024	0.0168403375696796	-0.0627663416533702	0.0046166729961198	-0.0326236698990507	0.0279953629670217	-0.0105493404083096	0.004336250635026	-0.0102659536164368	-0.00846489853704208	0.0203083010965133	0.0438012812864591	-0.0112560689038138	0.00824107032145586	-0.00942155477409726	-0.00247121309164674	-0.00655407203741326	-0.0251542551978777	0.000304102717620861	-0.0436102495046142	-0.00351578594332449	0.0177919959092311	-0.0426788258037809	-0.0479626930856447	-0.0191120818475593	-0.0542104353825875	-0.0126758069127598	-0.0425930978119931
"A0A060HJ32"	0.0277069474428934	0.0073224535185596	0.019584778097642	-0.01533913717158	0.0100860673393911	-0.0195681816827101	-0.0167443047568693	-0.0138955714422928	-0.0700962688300537	-0.0130018924733785	0.0431873124129701	0.0112171385709273	-0.0246615279145365	-0.00322793755070117	-0.00938590613275474	-0.0235518445091363	0.00183441616989631	-0.105932268983852	0.0249351787987976	0.0484324371899124	-0.0948866007163439	0.0388202261310223	-0.0123111304702773	-0.0406304662651887	0.0186572677855904	0.00502732908347755	0.0134735720724072	-0.0263100913197823	0.0421957568636467	-0.0102892205414048	-0.00250509750243494	-0.0365456662720285	0.00916088101868359	0.00973313108267948	0.0157015996218225	0.0103670119206034	0.0156737333410679	-0.0210092751813344	0.00466891905140141
"A0A060HJ35"	0.0076339962305207	-0.0408708331785903	0.00701002329304581	-0.0471753407379558	0.00553165229577738	0.0396868347116319	-0.0250552882300325	-0.0122200395209094	-0.037241953996291	0.010247932431812	-0.055295344168554	0.0273487481234727	0.0746828782552241	0.0218440799972709	-0.0152909888190466	-0.0441938244584744	0.00733367379479158	-0.0309762435774673	0.0144685009248058	0.00471117903996846	0.0267611909574803	0.0131502064473948	0.00570419385548131	-0.0273098375326678	-0.0383857923079273	0.0195738458545166	0.00340576956397359	0.0611639707623626	-0.00784602421162215	-0.00372514325146485	0.0349591300192975	-0.0231197780084652	-0.0568480309769498	0.014695551488228	0.0179678520029548	-0.0123456413100003	-0.0213010486363207	0.0376733164482056	0.0234427573830279
"A0A060HJ41"	-0.038794023829545	0.00188536086323332	0.00724574753400037	1.1335790920717e-05	0.0328825564908806	0.0600488598052539	-0.00333750974801801	-0.0283053576781021	0.0264472642732073	-0.0155396992526016	-0.0211299727830997	0.0209532357002307	0.000854588134652759	-0.0254160422989146	0.0246904016169099	-0.0155829672120948	-0.0288850798155685	0.0162156608237179	0.0105291787924313	-0.0155466238427404	-0.0182478227195322	-0.0146681108920897	-0.0281695386505445	0.0387465455008993	0.032745234378987	-0.029447865723268	0.0136270840355558	0.00172102004144832	0.017302765731363	0.0136465442502314	0.0043105260426271	-0.0180367517922817	-0.0127674542678049	-0.0080435565853112	-0.0510737922438222	-0.0200878523716592	0.0358632551124537	0.00434767187806215	0.0421474143077472
"A0A060HJ55"	0.0403890486594504	0.0161209133100034	-0.0285872182120167	0.0213318431060833	-0.0230508322120762	-0.0432778123500183	0.00381471576801726	0.00844760297655287	-0.0146117190967322	-0.000861894147559725	-0.00904913524007472	0.024507249967821	0.0259157914374281	-0.0151665485411717	-0.000275338525477169	-0.00182014399408984	-0.0132752566191274	-0.0038452956641964	-0.00412631572919897	-0.0119912910473998	-0.00708143066044399	-0.0378427462381645	-0.0272874260125466	0.0458118521853983	-0.0292761305766157	-0.00697445847114064	0.0118446235301644	-0.0291862428841745	0.0147150398686152	0.00401800912492111	0.0126772452019008	0.0268611778176692	0.00131142383387787	0.00898504689371549	-0.0179508296961216	-0.0332862871374775	-0.00975782595296791	-0.0307429034275164	-0.030606820115071
"A0A060HJ58"	0.0324847985869027	0.000829272455536059	0.0157316798590924	0.0061420279247004	0.00892618074003625	0.0405881183974336	0.0118638727195242	-0.0284021367757198	-0.00740097857147854	-0.0381243994733313	0.0324982818649554	0.00517777034025636	-0.0130763801391682	-0.0290035240814274	0.0265275003645672	-0.00766541848881922	0.0261917517116144	0.0376677593378568	0.0225067305089198	-0.00202745173572075	0.0317333555037085	0.0194426661516199	0.00118173283923287	-0.0929069450567541	-0.0223335353676464	0.0243523069616689	-0.0629352644465101	0.0600485019532731	0.0546700469927869	-0.0234460886344886	0.0590341001312852	0.0616469229502564	-0.0396611405130704	-0.016075143267506	0.0106123610132772	0.0229528530167972	-0.0333107924038621	-0.0310836014701744	-0.0274149794433896
